  0.0,  9.0,  2.0, 22.0,  0.0, 18.9,235.1,984.9, 30.4,40.74399948120117,  1.0,  0.0,1126.745333211498
  0.0,  9.0,  2.0, 23.0,  0.0, 19.1,234.7,985.0, 30.4,42.750332832336426,  1.0,  0.0,1172.4718271928207
  0.0,  9.0,  2.0, 24.0,  0.0, 19.2,234.4,984.9, 30.5,44.75666618347168,  1.0,  0.0,1206.5212076050266
  0.0,  9.0,  2.0, 25.0,  0.0, 19.3,234.0,985.4, 30.3,46.762999534606934,  1.0,  0.0,1251.7058485587168
  0.0,  9.0,  2.0, 26.0,  0.0, 19.5,233.7,987.0, 29.3,48.76933288574219,  1.0,  0.0,1286.8935752489447
  0.0,  9.0,  2.0, 27.0,  0.0, 19.7,233.4,987.4, 29.1,50.77566623687744,  1.0,  0.0,1322.3588797531165
  0.0,  9.0,  2.0, 28.0,  0.0, 19.8,233.0,988.4, 28.5,52.781999588012695,  0.0,  0.0,1367.779222951322
  0.0,  9.0,  2.0, 29.0,  0.0, 19.9,232.6,987.1, 29.5,54.78833293914795,  1.0,  0.0,1413.2251063113508
  0.0,  9.0,  2.0, 30.0,  0.0, 20.0,232.2,987.4, 29.4,56.7946662902832,  1.0,  0.0,1445.2905539297115
  0.0,  9.0,  2.0, 31.0,  0.0, 20.1,231.8,990.1, 27.5,58.80099964141846,  0.0,  0.0,1470.6704370510136
  0.0,  9.0,  2.0, 32.0,  0.0, 20.3,231.4,993.4, 25.3,60.80733299255371,  0.0,  0.0,1489.8845784793655
  0.0,  9.0,  2.0, 33.0,  0.0, 20.5,231.0,997.6, 22.2,62.813666343688965,  0.0,  0.0,1510.4898681306852
  0.0,  9.0,  2.0, 34.0,  0.0, 20.7,230.5,1003.8, 16.8,64.81999969482422,  0.0,  0.0,1541.388458124445
  0.0,  9.0,  3.0,  0.0,  0.0,13.600000000000001,262.1,998.8586185357744,18.108442306518555,74.08000183105469,  0.0,  0.0,261.26358329038374
  0.0,  9.0,  3.0,  1.0,  0.0, 13.9,262.0,998.5, 18.4,72.53666845957439,  0.0,  0.0,229.50080748250684
  0.0,  9.0,  3.0,  2.0,  0.0, 14.2,261.8,998.3, 18.6,70.99333508809407,  0.0,  0.0,200.69377364551295
  0.0,  9.0,  3.0,  3.0,  0.0, 14.5,261.6,997.0, 19.7,69.45000171661377,  0.0,  0.0,175.74986653763474
  0.0,  9.0,  3.0,  4.0,  0.0, 14.8,261.5,994.8, 21.6,67.90666834513347,  0.0,  0.0,151.08760091028878
  0.0,  9.0,  3.0,  5.0,  0.0, 15.1,261.4,992.6, 23.4,66.36333497365315,  0.0,  0.0,130.48785495642744
  0.0,  9.0,  3.0,  6.0,  0.0, 15.3,261.3,988.4, 26.6,64.82000160217285,  0.0,  0.0,111.91319493454121
  0.0,  9.0,  3.0,  7.0,  0.0, 15.5,261.2,984.0, 29.6,63.27666823069254,  1.0,  0.0,94.39399450684999
  0.0,  9.0,  3.0,  8.0,  0.0, 15.8,261.1,981.3, 31.4,61.73333485921224,  1.0,  0.0,69.07793597301284
  0.0,  9.0,  3.0,  9.0,  0.0, 16.0,261.0,978.5, 33.2,60.190001487731934,  1.0,  0.0,60.03751718255203
  0.0,  9.0,  3.0, 10.0,  0.0, 16.3,260.9,975.9, 34.8,58.646668116251625,  1.0,  0.0,32.79912678099234
  0.0,  9.0,  3.0, 11.0,  0.0, 16.6,260.8,975.1, 35.3,57.10333474477132,  1.0,  0.0,3.8545242053333033
  0.0,  9.0,  3.0, 12.0,  0.0, 17.0,260.7,974.1, 36.8,55.560001373291016,  1.0,  1.0,  0.0
  0.0,  9.0,  3.0, 13.0,  0.0, 17.4,260.7,974.1,36.75667889889579,59.26400146484376,  1.0,  1.0,  0.0
  0.0,  9.0,  3.0, 14.0,  0.0, 17.8,260.7,984.5,30.310599972663564,62.96800155639649,  1.0,  1.0,  0.0
  0.0,  9.0,  3.0, 15.0,  0.0, 18.2,260.7,991.7,25.28898303213399,66.67200164794922,  0.0,  1.0,  0.0
  0.0,  9.0,  3.0, 16.0,  0.0, 18.6,260.7,998.3,19.978094374939747,70.37600173950194,  0.0,  1.0,  0.0
  0.0,  9.0,  3.0, 17.0,  0.0, 19.0,260.6,1003.8,14.6611682029835,74.08000183105467, -1.0,  1.0,  0.0
  0.0,  7.0,  4.0,  0.0,  0.0,11.399999999999999,247.9,998.5685863479532,18.108442306518555,50.00400161743164,  0.0,  0.0,821.9822834714553
  0.0,  7.0,  4.0,  1.0,  0.0, 11.6,247.4,995.1, 21.2,50.00400161743164,  0.0,  0.0,785.8808956673474
  0.0,  7.0,  4.0,  2.0,  0.0, 11.8,246.9,990.4, 24.9,50.00400161743164,  0.0,  0.0,749.605845251154
  0.0,  7.0,  4.0,  3.0,  0.0, 12.0,246.4,985.6, 28.4,50.00400161743164,  0.0,  0.0,716.3592017666912
  0.0,  7.0,  4.0,  4.0,  0.0, 12.2,245.9,981.6, 31.1,50.00400161743164,  1.0,  0.0,686.5194657684436
  0.0,  7.0,  4.0,  5.0,  0.0, 12.4,245.4,979.3, 32.7,50.00400161743164,  1.0,  0.0,660.6390754330411
  0.0,  7.0,  4.0,  6.0,  0.0, 12.6,244.9,976.7, 34.3,50.00400161743164,  1.0,  0.0,639.2119545962222
  0.0,  7.0,  4.0,  7.0,  0.0, 12.7,244.4,971.9, 37.3,50.00400161743164,  1.0,  0.0,633.8085723217936
  0.0,  7.0,  4.0,  8.0,  0.0, 12.8,243.9,968.3, 39.4,50.00400161743164,  2.0,  0.0,633.4472906931226
  0.0,  7.0,  4.0,  9.0,  0.0, 12.9,243.4,966.8, 40.3,50.00400161743164,  2.0,  0.0,638.1366735365746
  0.0,  7.0,  4.0, 10.0,  0.0, 13.1,242.9,966.6, 40.4,50.00400161743164,  2.0,  0.0,637.597983608813
  0.0,  7.0,  4.0, 11.0,  0.0, 13.3,242.4,967.2, 40.1,50.3744016011556,  2.0,  0.0,642.6551196744048
  0.0,  7.0,  4.0, 12.0,  0.0, 13.5,242.0,971.4, 37.6,50.74480158487955,  2.0,  0.0,646.9450471687811
  0.0,  7.0,  4.0, 13.0,  0.0, 13.7,241.7,975.5, 35.1,51.11520156860352,  1.0,  0.0,648.2010685609079
  0.0,  7.0,  4.0, 14.0,  0.0, 14.0,241.4,977.5, 33.9,51.48560155232747,  1.0,  0.0,643.547492204436
  0.0,  7.0,  4.0, 15.0,  0.0, 14.3,241.1,978.2, 33.5,51.85600153605143,  1.0,  0.0,642.3295725293495
  0.0,  7.0,  4.0, 16.0,  0.0, 14.6,240.8,978.5, 33.3,52.226401519775386,  1.0,  0.0,644.5667850214226
  0.0,  7.0,  4.0, 17.0,  0.0, 15.0,240.5,979.4, 32.8,52.59680150349934,  1.0,  0.0,643.7481770784314
  0.0,  7.0,  4.0, 18.0,  0.0, 15.3,240.1,980.2, 32.4,52.967201487223306,  1.0,  0.0,662.9259872686608
  0.0,  7.0,  4.0, 19.0,  0.0, 15.7,239.8,981.9, 31.4,53.33760147094726,  1.0,  0.0,671.1171982957093
  0.0,  7.0,  4.0, 20.0,  0.0, 16.0,239.5,983.4, 30.4,53.70800145467122,  1.0,  0.0,687.8719282577923
  0.0,  7.0,  4.0, 21.0,  0.0, 16.3,239.3,987.0, 28.0,54.07840143839518,  0.0,  0.0,696.8678045021766
  0.0,  7.0,  4.0, 22.0,  0.0, 16.6,239.0,989.6, 26.2,54.44880142211914,  0.0,  0.0,718.7097360496065
  0.0,  7.0,  4.0, 23.0,  0.0, 16.9,238.8,993.7, 23.2,54.819201405843096,  0.0,  0.0,732.0623733146551
  0.0,  7.0,  4.0, 24.0,  0.0, 17.3,238.6,997.7, 20.0,55.18960138956705,  0.0,  0.0,745.5029347179435
  0.0,  7.0,  4.0, 25.0,  0.0, 17.7,238.4,1003.1, 15.1,55.56000137329101, -1.0,  0.0,761.9534071602033
